name	TCGA-AG-A020-11A	TCGA-AA-3495-11A	TCGA-AA-3509-11A	TCGA-AA-3529-11A	TCGA-A6-3808-11A	TCGA-AA-A03J-11A	TCGA-A6-3807-11A	TCGA-AA-A01V-11A	TCGA-AG-A01W-11A	TCGA-AA-3514-11A	TCGA-A6-2683-11A	TCGA-A6-3810-11A	TCGA-AF-3913-11A	TCGA-AA-A01S-11A	TCGA-AG-A01Y-11A	TCGA-AA-3510-11A	TCGA-AZ-6601-11A	TCGA-AA-3494-11A	TCGA-AA-A01P-11A	TCGA-AA-A01R-11A	TCGA-AA-A03F-11A	TCGA-AA-A01X-11A	TCGA-AA-A01T-11A	TCGA-AA-3502-11A	TCGA-AA-A02O-11A	TCGA-AF-2692-01A	TCGA-AA-A01R-01A	TCGA-AG-A014-01A	TCGA-A6-A567-01A	TCGA-F5-6814-01A	TCGA-AG-A008-01A	TCGA-AA-3675-01A	TCGA-AA-3685-01A	TCGA-AA-3548-01A	TCGA-AZ-6601-01A	TCGA-AG-A00C-01A	TCGA-AG-A002-01A	TCGA-A6-A566-01A	TCGA-AG-3593-01A	TCGA-D5-6540-01A	TCGA-AA-A01V-01A	TCGA-AG-A032-01A	TCGA-AA-3672-01A	TCGA-AA-3514-01A	TCGA-AZ-4681-01A	TCGA-AA-3495-01A	TCGA-AG-3881-01A	TCGA-AG-3909-01A	TCGA-AZ-4315-01A	TCGA-A6-3809-01A	TCGA-AG-4007-01A	TCGA-AA-3549-01A	TCGA-AA-3693-01A	TCGA-AG-3882-01A	TCGA-CK-4951-01A	TCGA-A6-2674-01A	TCGA-NH-A50T-01A	TCGA-AF-2689-01A	TCGA-AG-3893-01A	TCGA-A6-6650-01B	TCGA-A6-6650-01A	TCGA-AA-3994-01A	TCGA-AG-3728-01A	TCGA-AA-3861-01A	TCGA-CA-6717-01A	TCGA-AG-3892-01A	TCGA-AA-A01G-01A	TCGA-AG-4001-01A	TCGA-AG-3582-01A	TCGA-AA-3977-01A	TCGA-AG-A01Y-01A	TCGA-AA-A01D-01A	TCGA-AG-A00H-01A	TCGA-AG-3902-01A	TCGA-A6-6141-01A	TCGA-AG-3885-01A	TCGA-A6-5656-01B	TCGA-AZ-4614-01A	TCGA-AA-3534-01A	TCGA-AG-A01L-01A	TCGA-AA-A02O-01A	TCGA-AG-3890-01A	TCGA-A6-5659-01B	TCGA-AD-A5EJ-01A	TCGA-A6-6780-01B	TCGA-AG-3894-01A	TCGA-CM-4744-01A	TCGA-AG-A011-01A	TCGA-AA-A02Y-01A	TCGA-A6-2681-01A	TCGA-A6-3807-01A	TCGA-AA-3956-01A	TCGA-AA-A01P-01A	TCGA-A6-2678-01A	TCGA-A6-3809-01B	TCGA-AA-3518-01A	TCGA-AA-3968-01A	TCGA-AA-A02R-01A	TCGA-AA-A00U-01A	TCGA-AG-4008-01A	TCGA-A6-5656-01A	TCGA-AA-A00Z-01A	TCGA-A6-6781-01A	TCGA-AG-3878-01A	TCGA-AZ-4615-01A	TCGA-AA-3529-01A	TCGA-AD-A5EK-01A	TCGA-CA-6718-01A	TCGA-AA-A01T-01A	TCGA-AG-3574-01A	TCGA-CM-4746-01A	TCGA-AF-3913-01A	TCGA-AG-3727-01A	TCGA-AG-3999-01A	TCGA-QG-A5Z2-01A	TCGA-A6-3808-01A	TCGA-AA-A03J-01A	TCGA-AA-3494-01A	TCGA-AA-3516-01A	TCGA-AA-3555-01A	TCGA-AY-4070-01A	TCGA-A6-2677-01A	TCGA-AA-A01Q-01A	TCGA-AA-A01I-01A	TCGA-CM-4747-01A	TCGA-AG-3898-01A	TCGA-A6-5659-01A	TCGA-AA-3966-01A	TCGA-AA-A00R-01A	TCGA-AZ-4682-01B	TCGA-AA-A00Q-01A	TCGA-AZ-4313-01A	TCGA-AD-6964-01A	TCGA-AG-4005-01A	TCGA-AA-A01K-01A	TCGA-AG-3887-01A	TCGA-EI-6917-01A	TCGA-AZ-4684-01A	TCGA-CA-5256-01A	TCGA-AA-3558-01A	TCGA-A6-2671-01A	TCGA-A6-2682-01A	TCGA-AA-A01C-01A	TCGA-AG-A01N-01A	TCGA-QG-A5Z1-01A	TCGA-AA-3553-01A	TCGA-A6-2684-01A	TCGA-AA-3510-01A	TCGA-AA-A01X-01A	TCGA-CM-4752-01A	TCGA-AA-3502-01A	TCGA-AG-3896-01A	TCGA-CM-4750-01A	TCGA-NH-A50V-01A	TCGA-A6-3810-01B	TCGA-AA-3688-01A	TCGA-AY-4071-01A	TCGA-AA-A02K-01A	TCGA-A6-6780-01A	TCGA-AA-3509-01A	TCGA-AA-3812-01A	TCGA-AZ-4308-01A	TCGA-AG-4015-01A	TCGA-AA-A010-01A	TCGA-QG-A5YV-01A	TCGA-AG-A00Y-01A	TCGA-AG-3901-01A	TCGA-A6-2679-01A	TCGA-AA-3970-01A	TCGA-QG-A5YX-01A	TCGA-AG-A01W-01A	TCGA-AG-A020-01A	TCGA-A6-3810-01A	TCGA-CM-4748-01A	TCGA-AA-3947-01A	TCGA-A6-2676-01A	TCGA-AA-A03F-01A	TCGA-A6-A56B-01A	TCGA-AY-A54L-01A	TCGA-A6-2677-01B	TCGA-A6-2683-01A	TCGA-AA-3681-01A	TCGA-QG-A5YW-01A	TCGA-AF-2691-01A	TCGA-AA-3666-01A	TCGA-AG-A015-01A	TCGA-AA-A02W-01A	TCGA-AA-A01S-01A	TCGA-AA-3664-01A	TCGA-A6-2684-01C	TCGA-AA-3715-01A	TCGA-AA-A00N-01A	TCGA-A6-A565-01A	TCGA-AA-3692-01A	TCGA-A6-2680-01A
Blautia	0	0.02173977	0.055027138	0	0.070030215	0	0	0	0	0	0	0	0	0	0.0265933	0	0.046322805	0	0	0	0	0	0	0.010053484	0	0.013168673	0	0	0	0	0	0	0	0	0.036433531	0	0	0	0	0	0	0	0	0	0.074265976	0.011918161	0	0.013169803	0.062792786	0	0	0	0.021279956	0	0	0	0	0	0.027189599	0	0	0	0.013058104	0.025184975	0	0.019337791	0	0.010221829	0	0.012061148	0.069217067	0	0	0	0	0	0	0	0	0.016405545	0	0.039022725	0	0	0	0	0	0	0	0.010072508	0	0.010950787	0	0.045335276	0	0	0.026114998	0	0	0.041086809	0	0	0	0	0	0	0.011269338	0	0	0	0.010317766	0.013029891	0	0	0	0.069861845	0	0	0.010752816	0.024744485	0.025261953	0	0	0	0	0.022279349	0	0	0	0	0	0	0	0	0	0	0	0.036652893	0	0.011219641	0	0	0	0	0	0.01398565	0.010310671	0	0.010616177	0.018201226	0.011202881	0	0	0	0	0	0	0	0	0.07260274	0	0.018417473	0.03577338	0	0	0	0	0	0.019560183	0	0	0.014310144	0	0.060655504	0.010983845	0	0	0	0	0	0	0	0	0	0.018484642	0	0.055646481	0	0	0	0	0	0	0.04585155	0.011169796
Butyricimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017025667	0	0.01162173	0	0	0	0	0	0.024749287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024035413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047747802	0	0	0	0	0	0	0.011867466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella	0	0	0	0	0	0	0	0	0.031656741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104199	0	0	0	0	0	0	0	0	0.018019972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasutterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Robinsoniella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pyramidobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010999881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013333746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011526195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosporobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mycobacteroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Necropsobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Christensenella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pseudoflavonifractor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Murdochiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnoanaerobaculum	0	0	0	0	0	0	0	0.017945957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023350173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014674923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019895255	0	0	0	0
Stomatobaculum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerosphaera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eggerthia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alloprevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025641026	0.044506497	0	0	0	0	0	0.054810716	0.096944155	0	0	0	0	0.177694186	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018653365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030091575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071521456	0	0	0	0	0.241411472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177299361	0	0	0	0	0.040320674	0.135842649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.173947769	0	0	0	0	0	0	0	0	0	0	0	0
Lelliottia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021284415	0	0	0	0	0	0	0	0	0	0	0
Coprobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010639978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033851784	0	0	0	0	0.018048096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018172164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fusicatenibacter	0.072507553	0	0	0	0	0	0	0	0	0	0	0.021531553	0	0	0	0	0.011534251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01660091	0	0	0	0.01264526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018854916	0	0	0	0.015741765	0	0	0	0.020748138	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014054523	0	0	0	0	0	0	0.014787908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037997317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017808219	0	0	0	0	0	0	0	0	0	0	0	0.036361841	0.014621034	0.010843719	0	0	0	0	0	0	0	0	0	0	0	0.012494892	0.024549918	0	0	0	0	0	0	0	0
Eisenbergiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Candidatus Stoquefichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dielma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
